37,38,18,10,39,13,13,21,47,12,33,23,19,33,48,17,16,37,31,15,16,42,31,17,30,27,38,40,31,41,33,27,49,38,10,46,40,39,31,18,37,17,32,39,36,14,43,16,37,45,40,21,41,42,14,41,21,19,11,26,32,47,16,18,32,44,13,10,41,33,27,32,40,25,20,11,46,11,34,44,22,45,41,39,19,36,50,34,20,33,13,40,44,36,21,43,49,36,43,45,34,29,17,21,45,12,19,41,23,25,27,45,30,20,15,14,49,19,40,40,11,24,12,47,36,33,49,12,33,44,35,25,38,32,18,18,28,37,17,40,47,33,31,31,27,20,50,19,44,44,16,27,44,11,38,36,39,22,25,27,34,37,21,44,49,45,41,36,11,19,19,31,49,16,23,11,26,28,46,14,40,16,23,12,31,29,19,48,42,36,35,36,46,43,38,38,29,12,41,42,11,31,39,18,21,27,36,38,22,15,24,36,33,19,38,36,36,37,46,13,28,44,20,40,23,31,33,15,38,19,35,22,25,41,18,42,32,35,37,21,32,45,46,24,34,37,32,44,36,26,23,22,11,11,18,40,21,24,26,26,31,14,25,42,29,41,48,13,50,16,33,15,18,34,31,48,46,19,13,21,33,45,27,49,18,15,40,11,33,22,34,18,47,26,26,37,30,18,17,40
14,18,17,37,25,50,34,47,31,38,39,35,25,36,46,47,16,46,50,15,11,15,38,41,39,12,49,33,39,32,19,23,22,20,23,20,49,37,35,10,25,48,27,31,32,40,24,11,37,12,45,12,46,30,41,15,47,42,21,37,20,24,38,20,46,12,19,24,48,45,24,37,45,33,31,23,21,26,42,19,36,12,33,32,31,41,13,18,12,17,37,47,37,18,40,49,50,47,44,40,10,46,25,14,13,21,48,18,17,15,32,20,37,38,29,26,42,20,10,27,45,36,48,32,23,15,21,44,14,39,28,26,30,36,14,35,28,17,49,39,14,22,45,37,10,30,38,33,24,27,45,49,24,48,24,32,20,18,22,48,49,30,21,22,25,29,20,34,31,47,40,13,16,26,46,10,37,40,33,17,33,20,40,23,34,26,23,24,28,30,36,32,31,28,35,32,23,48,30,48,28,49,21,39,23,14,50,26,40,14,26,40,49,41,22,12,23,35,47,39,30,18,13,40,37,38,34,43,36,43,14,10,24,43,19,21,31,35,38,23,14,29,48,49,49,46,25,16,27,44,26,12,25,47,40,24,36,35,46,31,25,12,31,46,23,27,29,49,40,26,41,40,27,13,38,17,44,27,21,18,21,42,38,48,13,11,18,13,50,42,34,29,11,43,18,40,47,29,30,20
48,37,35,17,29,13,30,45,31,40,22,46,33,32,50,26,30,44,15,43,20,38,25,19,42,46,40,32,16,32,30,12,31,19,37,34,17,49,39,13,43,39,23,25,23,32,40,47,22,50,39,30,31,48,11,26,39,12,41,42,13,45,46,43,26,36,31,31,16,18,21,16,48,36,18,29,18,24,16,47,22,26,18,12,48,45,23,30,47,27,25,12,26,34,31,41,49,27,45,38,36,45,28,17,45,44,37,33,27,12,14,11,49,16,11,45,41,40,39,37,30,35,22,14,16,41,18,45,41,13,44,47,25,10,23,22,26,11,31,49,13,27,17,42,28,48,24,44,34,17,43,21,37,22,43,15,36,26,20,49,43,21,11,38,41,15,39,36,13,27,49,36,48,34,15,30,33,27,42,12,37,13,15,47,32,40,32,43,46,35,25,40,31,34,16,17,37,36,17,27,43,17,36,17,36,33,41,45,40,18,49,45,39,43,47,20,24,31,21,39,37,46,11,19,29,27,24,35,19,47,40,46,23,22,14,46,12,48,47,48,42,29,42,45,15,47,14,24,50,48,15,39,33,33,28,38,47,44,36,31,23,34,21,40,46,22,21,28,32,49,43,49,19,31,45,23,22,18,23,25,21,30,30,25,24,19,18,33,42,16,20,37,41,45,37,19,37,25,34,20
35,28,22,29,48,39,42,39,37,30,21,43,38,41,50,47,21,16,37,30,38,29,37,36,25,17,50,11,40,20,16,30,14,48,18,20,34,46,42,28,37,39,30,23,31,37,21,13,30,27,39,27,31,19,14,33,13,38,12,10,14,10,32,46,40,10,28,20,32,31,39,33,38,45,48,33,49,27,42,29,43,18,25,47,25,17,17,45,29,29,20,30,45,19,24,15,45,36,44,29,49,45,27,36,45,21,24,49,15,17,15,10,21,27,35,27,15,31,36,31,27,28,23,48,30,12,45,15,49,45,32,45,15,49,11,23,14,44,12,14,26,49,20,17,37,29,21,17,20,22,40,39,49,10,23,31,34,40,42,33,46,20,43,30,21,37,36,11,20,28,32,31,33,21,13,44,16,11,32,14,43,34,49,26,17,17,37,15,45,42,12,48,42,19,46,21,26,29,14,33,21,23,37,10,14,40,23,22,47,25,18,45,23,22,14,31,47,31,13,22,39,28,22,42,43,29,41,21,17,12,24,14,15,14,16,28,28,34,44,36,49,43,42,12,34,10,32,25,22,31,25,29,14,40,45,11,25,11,46,36,19,14,47,44,19,27,12,30,26,11,28,42,42,10,16,43,28,25,49,45,22,40,37,18,34,27,24,24,11,45,39,20,39,35,37,14,35,31,11,47
42,22,20,16,12,12,32,44,11,11,33,19,19,45,16,11,45,40,20,46,11,40,36,19,22,33,26,22,22,38,21,33,21,29,32,36,39,16,44,28,25,17,38,46,33,25,30,26,45,39,20,29,11,11,16,20,36,36,30,42,40,45,12,18,42,37,28,50,33,24,12,10,49,16,38,29,43,35,16,14,38,39,26,28,34,33,27,21,50,37,24,11,15,45,43,43,12,18,22,23,20,30,41,28,25,10,45,32,15,30,40,29,20,28,11,22,16,46,17,18,21,24,38,36,47,29,46,17,47,47,42,19,27,10,11,44,36,16,34,14,39,47,22,11,39,11,32,31,24,18,36,25,48,45,50,45,11,43,17,47,38,12,41,15,13,14,46,17,26,44,44,22,15,25,13,16,14,24,36,46,48,19,49,35,33,41,23,45,38,24,44,42,31,49,15,47,27,25,33,11,25,14,16,39,22,36,43,35,45,47,17,33,32,21,37,19,40,50,39,21,25,31,47,18,25,20,32,16,14,10,19,30,29,40,13,24,25,50,37,18,19,36,24,19,22,30,18,39,34,15,34,39,23,49,18,20,35,46,24,45,36,11,37,38,33,25,23,12,39,49,46,15,11,20,48,31,28,18,30,29,16,19,17,45,44,15,31,39,30,15,28,20,16,41,14,27,19,26,45,25
10,31,14,18,24,23,16,25,40,16,40,31,40,29,36,13,33,36,18,22,13,24,33,34,32,32,22,32,48,11,25,15,40,26,39,38,41,35,40,50,20,45,34,42,46,46,30,31,28,36,28,22,40,27,34,46,12,45,31,40,28,32,49,21,16,46,45,47,29,21,19,45,49,16,36,11,34,44,31,40,25,44,44,10,12,27,47,32,19,11,32,10,49,16,24,36,22,40,49,43,36,13,17,21,26,42,49,35,14,42,37,24,46,46,28,19,36,39,12,31,42,31,50,37,32,38,42,20,36,41,17,28,38,27,18,43,27,22,34,33,25,22,35,11,18,20,14,41,20,29,18,16,19,43,31,20,36,37,10,39,12,11,18,30,46,36,17,15,11,26,27,45,49,10,15,29,21,31,34,43,41,43,16,25,45,43,50,43,15,13,10,28,39,42,33,18,26,15,11,27,16,47,19,40,18,42,21,21,37,36,19,44,22,48,24,17,36,40,47,33,22,38,33,29,48,49,13,17,48,42,45,24,30,28,49,14,29,23,17,45,15,34,31,11,43,47,23,20,44,25,41,35,29,17,17,46,26,33,32,11,25,30,24,47,26,39,39,23,46,14,31,23,11,42,40,44,23,45,40,35,21,42,27,44,23,42,41,28,34,31,16,17,38,42,28,14,18,20,44,47
12,16,25,33,15,50,21,41,40,18,39,19,42,15,40,37,45,41,12,23,26,45,29,23,39,38,29,49,23,21,33,45,22,38,24,46,43,12,15,23,26,40,31,27,12,28,43,16,50,44,41,42,26,37,38,45,39,34,28,48,46,35,18,36,24,50,29,38,15,41,25,34,22,15,28,13,20,18,24,16,22,32,50,16,28,11,30,46,41,26,29,30,24,32,32,43,31,49,10,39,36,20,48,47,30,22,43,17,11,11,35,47,14,19,31,43,22,38,17,24,11,12,45,15,14,38,19,42,14,44,41,49,17,29,32,21,40,46,32,37,42,30,48,32,43,28,46,28,33,14,19,31,48,18,19,47,30,40,29,33,21,18,42,33,31,12,16,18,32,40,47,45,48,32,18,12,26,42,28,49,46,18,21,38,16,23,27,30,36,29,27,30,44,24,22,13,35,45,46,35,22,45,43,19,11,36,33,34,20,22,11,34,20,14,44,36,34,45,11,26,42,43,35,41,20,24,17,34,39,14,33,30,10,25,35,24,19,27,13,17,38,36,26,36,36,15,21,28,38,31,15,16,27,11,25,23,44,28,23,46,25,22,40,18,48,22,48,22,30,34,37,39,24,28,45,15,48,28,13,21,17,30,31,36,45,32,47,13,16,19,19,46,35,39,48,11,49,32,24,34
24,37,34,29,28,45,20,44,37,22,30,40,25,35,44,46,39,32,40,20,27,47,43,41,43,48,18,20,28,13,13,39,41,45,38,43,37,47,40,44,14,33,43,20,22,21,36,13,28,47,30,44,32,11,29,23,25,12,15,12,34,39,35,43,42,25,16,23,34,34,48,31,36,41,31,40,33,43,40,46,20,17,36,39,17,12,29,38,15,20,39,36,39,38,34,47,47,12,16,23,11,10,27,49,48,31,21,33,36,47,21,39,20,35,19,29,46,17,19,48,43,40,49,31,50,40,13,14,17,39,15,15,18,28,18,35,26,24,17,16,22,30,19,25,40,43,48,44,10,13,21,40,14,22,34,34,30,28,19,22,46,31,45,12,36,18,36,11,36,13,31,13,27,25,29,49,14,18,40,29,31,23,46,17,37,13,29,24,44,14,32,17,29,39,23,43,26,50,29,26,34,22,26,50,48,23,35,24,24,46,23,29,41,11,23,41,41,50,37,12,29,15,25,34,24,43,42,22,29,27,34,48,33,13,39,47,43,36,21,23,28,41,23,25,16,22,50,14,45,32,17,21,23,47,33,14,11,16,45,38,13,17,21,16,23,49,33,12,33,22,40,19,45,12,20,22,28,48,16,21,28,28,41,19,34,48,41,18,28,19,49,20,13,18,19,45,30,29,22,45
43,47,39,38,29,41,22,15,35,38,18,39,18,16,43,36,13,43,20,25,40,27,46,47,31,39,31,43,34,45,29,15,24,29,42,14,32,13,12,25,31,46,32,30,13,49,17,31,27,42,16,50,32,43,36,13,21,29,18,47,21,16,35,39,50,22,24,30,26,25,21,23,31,13,28,17,25,15,28,34,49,27,48,38,19,20,11,31,33,44,45,36,29,31,39,13,42,37,23,31,28,30,29,13,12,13,22,15,43,24,17,41,39,31,19,38,16,35,32,25,37,14,26,19,24,21,39,47,42,44,24,21,26,26,27,23,20,28,49,16,46,48,42,37,46,25,49,30,36,33,25,17,21,48,23,31,18,48,43,29,29,45,14,22,49,15,27,48,12,24,40,33,26,27,32,46,24,38,18,35,34,30,36,10,20,19,43,19,46,37,33,23,12,16,17,47,41,36,34,41,24,13,27,29,31,42,13,26,19,45,44,35,32,27,44,22,19,22,24,46,45,12,43,33,48,44,24,36,40,35,35,38,21,14,13,16,13,38,32,15,19,31,20,50,32,45,46,18,24,37,27,13,25,32,38,11,22,26,13,18,20,44,20,42,19,28,47,12,24,33,39,31,15,22,15,34,11,11,19,42,40,22,49,31,50,24,16,13,36,19,49,32,29,49,44,46,40,45,45,26
25,34,21,49,37,34,20,35,16,29,19,14,45,11,32,29,26,39,11,14,28,25,37,39,48,46,42,23,22,22,39,42,14,18,47,11,21,34,46,15,28,50,13,49,38,50,15,26,23,48,11,22,16,18,18,30,40,30,11,46,47,34,23,30,21,16,26,18,44,34,43,47,44,39,39,43,46,35,50,32,11,22,35,47,33,20,13,38,28,40,46,44,28,31,26,14,27,25,44,27,23,35,29,44,41,30,41,23,40,12,33,47,34,19,27,47,47,14,36,44,27,45,20,14,47,48,31,47,26,20,49,42,46,18,22,35,20,22,12,31,47,35,33,28,23,18,25,39,32,22,32,13,37,27,22,30,32,34,19,40,33,10,33,12,38,10,18,44,30,48,49,49,38,44,42,21,20,19,43,27,46,30,17,46,46,22,48,48,49,43,42,42,46,31,44,23,47,32,48,37,24,35,46,32,42,34,20,42,39,14,22,39,16,12,17,33,30,47,24,36,42,12,19,44,24,17,36,47,40,45,30,20,40,24,41,35,29,38,25,47,21,34,11,28,29,25,15,34,17,38,36,13,37,25,25,30,10,49,19,12,43,22,18,38,44,29,40,15,45,25,31,28,47,49,41,28,29,35,28,27,27,44,47,45,35,36,46,20,13,38,47,24,38,36,20,17,44,50,27,32
16,15,11,42,13,35,45,40,45,32,28,48,11,46,31,15,22,38,15,16,50,35,36,11,42,21,45,19,39,28,22,25,13,49,31,10,16,47,47,19,38,27,27,29,23,43,38,29,49,14,41,43,17,17,12,29,46,34,21,30,15,26,50,24,39,22,21,47,47,36,34,11,39,10,27,23,46,18,37,34,15,42,29,25,19,34,21,36,20,48,38,32,43,21,26,21,35,38,29,21,24,20,17,34,46,45,50,20,29,44,36,45,26,23,44,19,10,38,31,43,43,44,28,29,25,42,49,38,40,12,24,16,45,24,20,30,15,16,41,19,36,32,37,25,39,49,13,15,12,34,28,44,47,25,11,35,48,27,11,19,39,43,19,26,18,26,49,12,23,37,17,31,42,14,26,43,42,34,25,12,34,48,35,17,15,16,48,23,16,27,22,38,20,23,28,44,27,36,43,16,23,49,42,38,17,38,42,12,38,29,24,48,14,19,13,32,30,16,27,22,18,10,27,36,14,44,50,32,45,18,37,12,10,17,11,46,45,31,36,45,32,17,21,19,37,31,13,27,50,29,15,28,14,33,48,29,14,45,32,47,38,29,44,29,32,46,20,28,12,10,35,23,18,17,18,42,10,38,41,38,41,45,39,23,19,41,19,30,29,19,18,27,16,16,15,33,40,16,44,26
24,27,42,20,33,47,48,29,17,19,30,49,21,25,42,25,33,46,45,19,33,37,43,38,29,18,36,48,15,29,28,28,35,29,33,48,29,17,33,18,31,23,38,46,39,49,12,38,37,20,27,48,13,30,39,37,32,38,24,21,39,13,33,18,48,28,34,41,15,48,20,43,44,15,37,24,22,19,12,37,49,43,21,47,36,45,25,35,40,29,11,30,48,49,27,19,32,43,26,11,19,40,22,14,28,14,27,14,15,49,24,34,25,45,22,36,48,50,35,15,21,29,33,39,37,35,27,17,17,39,17,36,19,49,25,15,41,36,20,11,10,46,20,19,15,37,35,32,49,40,13,47,14,18,41,40,41,43,44,49,39,38,32,12,48,30,40,31,46,37,30,44,32,24,40,23,35,26,11,12,37,39,29,25,17,16,14,17,18,32,26,13,40,48,33,19,39,22,45,42,36,49,38,18,31,41,37,24,26,13,47,28,13,25,25,27,15,35,15,45,20,49,47,44,18,41,14,21,15,19,37,26,37,46,17,42,45,46,34,15,42,41,32,36,24,37,39,32,15,14,32,40,15,29,29,12,23,46,36,48,14,23,37,13,47,36,24,35,26,37,40,15,19,22,49,42,19,44,48,20,20,10,42,20,17,11,30,48,32,11,38,30,34,37,31,49,39,37,42,23
