21,16,20,47,42,11,28,14,32,43,29,21,34,20,26,45,23,36,25,48,36,30,44,32,23,30,43,40,44,29,16,18,43,27,33,12,16,22,18,12,21,22,33,41,40,34,27,43,12,18,19,33,14,46,40,41,29,42,11,11,24,24,43,14,26,27,17,25,16,44,10,38,28,20,49,12,45,17,43,28,39,33,31,39,28,13,42,23,45,25,28,15,24,10,22,18,46,31,37,11,23,38,42,43,12,26,29,16,36,31,30,11,40,13,48,46,29,47,33,33,44,11,41,15,44,48,31,32,28,33,39,12,19,32,12,21,12,33,11,47,33,33,14,19,43,36,27,31,36,40,49,15,16,33,39,42,42,14,14,17,47,24,10,45,18,49,26,33,28,28,22,23,27,11,29,27,29,19,49,34,45,37,42,38,39,12,48,22,34,42,30,43,29,46,37,43,19,21,25,36,49,31,43,19,33,43,44,42,29,37,23,14,17,24,23,28,15,36,22,26,16,22,34,38,43,20,41,13,24,48,20,18,22,14,43,34,24,47,48,25,17,33,49,47,31,19,12,28,33,13,20,41,17,29,34,50,40,15,38,14,31,36,31,17,32,39,27,15,36,25,18,47,38,21,25,31,17,31,41,47,16,28,31,48,17,49,45,40,29,32,47,12,32,49,23,19,33,27,48,36
14,11,20,37,31,36,49,35,44,32,41,25,40,49,37,16,19,21,26,49,32,47,43,11,16,24,26,46,20,16,30,15,37,14,10,26,25,23,17,39,40,11,42,47,43,33,40,28,14,10,32,44,15,28,11,11,38,42,15,23,32,36,45,36,30,41,14,44,33,49,20,26,26,13,30,42,33,25,47,20,26,32,28,49,33,23,33,50,12,45,19,47,41,39,15,17,11,17,29,37,43,46,13,14,45,21,36,44,46,45,48,19,30,15,42,48,47,14,12,47,41,36,15,44,14,15,48,18,22,28,24,18,30,47,16,17,14,42,28,40,23,16,23,18,28,45,17,20,38,48,33,17,40,31,17,12,31,28,36,44,16,21,49,42,32,15,35,28,34,22,43,16,30,46,29,16,10,32,34,47,15,41,26,29,16,44,44,43,47,34,35,16,17,35,17,36,33,30,33,12,33,32,28,26,24,24,42,17,37,27,34,47,17,11,21,29,43,42,42,20,39,43,39,18,34,32,49,49,50,40,40,44,44,48,26,40,35,36,11,21,22,20,16,44,12,19,33,24,11,21,38,22,26,40,34,44,22,30,24,33,49,34,20,47,12,16,34,24,47,25,33,22,48,43,25,41,38,32,38,29,13,43,28,19,35,36,33,34,37,32,20,22,32,28,36,11,16,17,49,10
40,13,44,23,12,14,14,44,10,47,26,39,46,19,34,24,38,40,12,28,15,14,44,49,49,19,30,26,21,16,20,34,14,25,30,19,20,21,23,44,46,22,15,46,30,40,16,39,25,13,29,47,48,24,21,40,31,31,31,11,13,35,38,38,37,20,15,30,22,17,34,21,32,39,24,28,14,11,32,12,20,46,19,35,12,21,32,12,16,31,13,32,44,49,41,35,49,30,48,29,14,30,16,12,12,27,12,29,15,36,30,47,38,11,29,38,35,16,48,41,36,30,21,18,18,45,40,25,46,42,38,38,19,38,23,35,30,28,41,31,30,41,22,25,28,15,20,13,35,33,20,43,27,36,41,15,34,39,22,31,12,48,29,22,31,40,12,43,49,10,18,42,13,24,20,35,21,25,17,36,49,31,34,21,32,37,17,39,45,12,19,40,11,41,31,19,36,21,23,21,36,39,20,22,10,20,35,48,24,48,24,50,31,39,36,37,43,27,22,27,17,13,38,38,33,32,46,35,48,16,36,13,35,14,42,49,49,28,32,13,26,44,47,47,16,43,42,15,45,23,39,25,15,14,35,13,29,47,14,14,49,20,16,34,32,43,46,41,16,19,50,29,10,24,22,29,25,21,11,31,45,45,31,23,39,50,18,23,16,13,26,20,21,14,16,17,40,22,23,17
20,38,20,40,28,44,15,15,42,11,14,14,13,45,28,31,13,25,38,31,44,15,26,39,28,23,17,34,16,33,38,35,43,48,28,50,21,38,14,13,49,29,14,29,44,20,13,13,10,35,31,40,12,12,23,26,22,22,14,24,11,43,12,47,35,27,44,23,33,26,23,15,33,32,17,22,24,43,33,34,14,23,15,27,27,42,43,12,18,47,20,37,34,38,19,22,13,16,28,30,38,33,10,16,26,35,32,47,29,43,36,18,44,32,46,41,41,15,47,38,36,20,13,10,50,12,34,15,40,14,10,32,26,46,10,48,41,11,39,49,46,19,31,46,29,44,28,41,29,19,29,26,18,18,26,27,11,48,40,40,32,24,38,32,38,50,20,22,37,25,19,23,39,38,26,38,19,48,33,29,25,39,30,46,22,45,43,17,25,32,16,35,48,37,45,30,37,44,12,21,17,13,40,15,35,38,41,39,43,25,38,29,47,28,36,18,36,28,36,35,31,43,24,40,31,38,24,11,25,13,36,23,48,38,17,37,12,47,44,48,24,42,21,25,46,48,49,15,35,11,43,47,39,14,14,47,47,13,47,48,36,43,10,49,38,20,13,30,49,39,38,35,19,22,39,36,27,13,29,23,46,24,44,40,18,28,13,31,21,13,50,12,21,10,23,25,38,19,36,41
42,47,29,50,36,32,32,43,16,38,22,16,12,36,45,48,34,19,38,25,49,13,50,16,39,26,25,15,39,46,38,11,17,17,39,17,15,27,45,21,14,14,26,24,42,30,11,28,23,31,47,19,43,48,11,19,34,42,38,19,31,31,15,22,36,39,30,46,42,41,16,40,44,23,35,17,25,41,21,44,44,19,48,38,49,15,20,42,17,25,28,20,36,22,45,42,35,39,11,25,24,26,20,27,23,18,44,49,39,20,25,27,31,13,28,31,14,29,44,45,35,38,22,49,32,48,29,26,16,43,41,26,32,33,20,14,23,39,10,33,11,30,45,13,30,49,46,35,33,15,40,12,26,18,15,11,31,17,12,26,47,43,29,49,21,23,49,43,34,41,35,39,39,25,43,45,38,25,25,12,33,34,38,29,42,14,42,23,23,45,49,10,30,41,42,22,12,15,12,14,29,25,25,14,25,35,14,38,16,35,10,22,48,35,12,45,43,13,37,25,39,48,23,40,31,42,42,29,10,24,20,14,25,21,33,21,37,27,42,40,46,15,15,38,38,14,20,20,49,23,15,16,38,49,17,35,44,38,50,41,43,15,27,11,30,25,41,19,39,39,14,15,11,40,47,31,28,20,43,23,43,13,42,45,22,44,39,24,41,16,20,10,42,40,39,41,14,42,43,30
19,29,44,33,43,41,17,28,47,24,46,16,42,11,30,30,18,25,17,30,35,41,10,23,25,26,10,36,12,31,30,28,20,27,44,45,28,21,13,21,17,12,20,45,16,24,22,43,18,21,17,47,32,22,31,35,16,35,41,33,39,18,11,37,46,18,35,24,32,29,12,44,42,29,21,27,46,12,12,14,20,10,14,43,17,25,16,43,41,49,42,41,27,41,22,31,37,11,42,43,26,31,48,26,16,46,41,39,45,30,39,15,25,47,27,46,30,31,31,41,23,18,30,15,36,44,27,23,49,44,11,26,17,30,26,26,37,46,47,35,28,16,48,11,20,29,33,24,40,27,22,43,25,32,43,44,41,38,33,40,28,11,19,33,29,11,48,40,35,46,48,37,31,44,41,34,13,20,34,42,37,33,45,20,47,32,11,15,26,26,11,20,28,44,48,35,17,28,48,37,45,49,47,16,17,34,46,34,46,16,24,18,22,33,11,13,47,44,32,30,12,32,18,39,24,34,27,45,36,37,30,28,34,35,16,31,12,50,25,29,50,41,19,44,13,36,27,48,12,15,31,15,38,29,11,21,41,48,17,17,20,12,46,28,16,40,34,17,41,31,36,12,37,46,37,15,49,38,43,20,30,10,18,46,13,44,14,36,45,50,13,37,30,49,29,28,31,43,24,44
13,46,12,47,21,16,39,26,31,32,35,43,39,26,17,38,31,50,40,34,35,26,15,28,18,45,22,35,15,18,36,33,33,40,25,28,26,19,15,47,38,24,10,31,22,37,20,29,40,41,46,18,28,47,15,41,35,36,16,16,29,30,48,13,37,18,13,43,27,40,47,19,45,24,46,10,18,13,42,46,19,25,23,44,30,47,21,17,41,24,37,14,22,35,36,36,25,30,43,47,17,31,17,11,23,10,36,15,29,37,13,45,13,13,24,38,22,45,50,39,17,33,19,40,24,14,14,20,17,44,48,48,34,22,29,40,25,49,21,20,34,30,13,38,11,18,37,39,39,39,35,11,26,33,29,37,46,28,17,16,16,42,33,13,39,14,16,17,12,36,19,25,27,13,42,17,25,13,24,45,40,33,34,46,32,24,45,40,36,25,39,21,39,27,25,36,28,37,44,39,44,49,25,25,24,50,13,19,48,35,47,46,29,48,25,29,10,17,12,21,11,13,22,38,23,31,46,18,14,31,48,15,42,48,46,24,32,36,12,37,19,29,48,28,16,40,29,31,13,40,39,16,37,42,44,43,50,31,38,34,40,24,10,47,50,14,48,43,32,15,25,37,45,21,16,13,32,47,16,24,48,49,33,41,30,29,49,20,48,13,46,41,34,30,25,27,49,49,21,26
49,32,44,44,46,12,39,37,16,40,48,34,35,12,14,40,34,16,35,38,25,29,19,37,27,13,47,20,21,17,36,28,14,33,19,49,37,23,26,42,42,21,25,23,25,29,47,20,27,16,31,47,13,24,11,10,15,27,33,43,37,16,17,47,33,13,14,18,24,36,33,29,44,19,32,11,47,24,37,36,24,11,32,28,15,41,41,23,24,23,47,43,28,14,29,11,17,41,45,50,47,40,21,15,26,28,10,42,40,45,49,34,37,31,40,45,49,33,21,25,12,47,17,24,28,41,14,16,48,40,28,45,11,19,14,40,26,39,12,36,41,26,32,27,33,17,14,31,39,25,20,20,11,34,12,31,28,40,48,15,47,13,34,11,19,48,42,45,13,36,15,24,11,25,16,43,40,20,37,20,36,25,37,49,33,36,40,16,42,43,46,50,31,16,37,33,16,12,49,38,28,25,26,27,15,46,29,26,26,23,30,20,20,21,48,23,11,42,21,46,15,26,46,30,32,39,18,19,43,30,31,21,13,45,20,17,21,25,12,34,42,12,50,11,44,48,26,49,29,19,19,48,24,21,44,25,47,35,19,32,32,16,17,30,24,38,16,16,41,12,16,32,36,13,26,30,16,45,36,22,50,10,12,13,44,27,35,42,49,16,37,17,24,47,29,35,39,48,15,11
16,36,44,21,24,11,36,30,18,48,21,32,27,39,41,44,18,41,48,17,44,21,25,45,25,35,24,14,49,44,14,48,22,31,46,44,23,36,16,22,33,10,40,17,31,32,30,30,27,29,24,45,20,37,38,34,42,45,32,50,36,17,38,33,34,12,31,45,35,13,49,34,15,22,40,34,29,36,37,21,30,12,28,42,43,25,32,38,22,45,12,36,46,26,20,46,19,29,13,17,20,14,31,15,42,32,29,29,14,37,41,12,47,38,40,18,25,11,15,36,46,20,40,31,14,13,43,35,15,46,40,30,21,22,44,40,29,33,28,39,31,16,32,19,25,10,31,16,24,24,40,13,46,45,28,26,39,33,20,42,48,36,24,25,36,49,15,31,34,45,24,22,19,15,22,12,30,18,41,22,34,15,20,33,49,20,27,13,19,38,48,48,39,37,45,47,42,45,41,33,22,32,13,11,29,27,22,12,36,35,48,25,19,13,50,21,11,29,25,44,30,27,26,32,48,34,29,46,16,46,14,27,24,18,31,14,24,19,19,28,23,18,48,16,13,42,46,30,46,24,14,21,29,24,24,49,45,21,40,28,37,38,14,21,25,38,48,50,31,37,49,37,34,14,39,39,46,44,41,20,38,49,31,36,43,13,27,14,24,37,49,43,17,18,26,14,28,14,41,17
37,26,40,40,28,20,49,35,46,14,13,14,35,48,17,46,11,15,15,15,41,33,33,20,20,40,29,34,11,24,35,34,41,13,48,43,29,48,17,22,24,27,12,48,41,45,48,41,28,17,34,19,11,11,11,27,44,43,37,16,24,33,34,15,27,32,44,30,44,36,11,38,31,24,32,30,44,20,22,45,43,21,14,27,35,40,28,33,29,13,40,23,28,34,23,48,48,36,24,29,39,23,11,26,16,40,43,34,22,17,25,20,41,34,23,41,37,22,26,40,48,22,22,14,23,39,19,35,45,22,24,19,22,33,20,48,20,11,15,30,37,40,46,31,20,22,40,25,14,11,24,37,36,19,18,26,25,20,15,45,41,40,24,40,11,18,33,35,13,17,26,45,28,46,30,47,27,38,32,47,37,12,25,45,22,14,37,26,22,15,37,44,38,29,34,17,12,50,45,26,18,25,50,46,32,27,13,11,11,34,30,28,19,25,28,29,33,11,32,46,43,44,40,39,42,14,12,21,29,13,26,33,33,32,35,24,27,35,36,20,38,42,46,20,44,21,39,40,38,21,14,22,48,21,16,38,15,23,38,16,13,18,30,15,25,38,42,10,42,20,39,13,38,41,46,20,50,13,28,28,25,40,44,41,41,32,18,18,50,22,50,16,21,18,44,31,44,27,27,37
32,32,37,13,25,44,34,33,14,50,32,37,14,23,34,35,24,45,33,37,45,40,43,41,26,25,26,23,30,11,12,35,44,42,43,47,32,18,17,16,16,25,11,39,27,33,23,16,40,12,13,16,41,46,48,38,31,25,49,19,47,38,37,29,44,42,19,15,40,11,46,30,30,28,28,30,18,26,30,11,12,17,35,48,29,18,39,39,23,38,28,38,13,35,27,32,22,50,29,32,41,21,41,44,19,22,45,46,27,23,21,10,46,22,20,24,26,24,41,41,45,44,11,45,46,33,19,23,42,25,41,41,33,37,39,34,43,15,24,40,11,28,31,32,42,25,11,33,22,16,21,13,46,29,18,33,40,16,44,18,41,34,32,30,28,44,40,38,42,32,35,35,10,42,13,38,40,45,48,40,26,26,20,47,32,19,19,28,31,23,35,23,14,45,47,25,19,40,15,17,44,19,31,20,48,11,30,11,35,37,27,17,33,35,22,22,23,36,32,14,32,30,38,28,47,49,23,11,17,13,47,15,27,14,47,44,16,11,45,14,14,26,24,37,48,47,19,28,11,43,15,18,37,24,37,29,16,18,23,17,48,21,48,25,29,49,13,15,29,43,47,46,36,15,49,28,29,14,31,40,17,43,42,28,31,26,25,27,44,43,24,17,29,19,28,31,26,19,15,40
11,16,46,37,36,38,42,50,18,11,22,43,35,43,37,20,35,42,36,22,14,33,12,42,20,35,12,38,15,34,17,22,12,27,49,39,26,14,31,34,17,22,21,27,47,25,30,25,20,22,50,30,44,18,38,46,47,33,14,36,43,19,35,31,26,34,37,32,38,20,38,31,23,15,19,12,43,41,21,27,35,18,27,32,20,29,41,34,13,11,11,22,45,36,32,30,48,13,40,47,19,26,32,37,38,38,50,41,22,24,20,11,45,46,43,49,43,17,33,32,10,11,31,12,33,47,18,46,14,39,22,25,43,24,31,48,40,14,30,49,28,21,40,18,13,38,48,27,42,34,28,33,28,34,42,18,17,33,17,16,46,36,35,15,13,35,20,32,35,28,37,46,32,28,29,23,28,16,47,50,29,34,27,19,38,27,49,16,40,25,43,23,43,49,41,39,12,49,41,38,39,26,19,14,25,17,15,32,12,23,41,30,28,28,21,35,15,44,29,34,48,41,48,13,26,14,15,13,42,34,12,47,12,40,31,19,42,21,25,25,40,26,39,18,30,18,15,34,49,11,21,12,24,28,11,46,49,49,49,44,41,41,14,38,44,41,46,49,41,35,27,18,26,13,44,40,36,35,20,28,22,28,48,44,37,45,49,38,37,48,46,43,33,48,32,31,18,40,18,43
